timestamp,ankle_horiz_fwd,ankle_vert,ankle_horiz_lateral,leg_horiz_fwd,leg_vert,leg_horiz_lateral,trunk_horiz_fwd,trunk_vert,trunk_horiz_lateral,is_anomaly
1970-01-01 00:06:17.203,-282,1705,178,-827,1685,131,495,1028,-155,0
1970-01-01 00:06:17.218,80,1127,356,-1527,1740,20,553,942,-339,0
1970-01-01 00:06:17.234,808,1058,1039,72,1398,292,543,752,-291,0
1970-01-01 00:06:17.250,141,1460,188,545,629,1060,601,790,-359,0
1970-01-01 00:06:17.265,383,1058,376,327,555,202,485,771,-271,0
1970-01-01 00:06:17.281,212,1039,336,345,500,343,233,857,-252,0
1970-01-01 00:06:17.296,-20,852,366,127,750,626,67,847,-300,0
1970-01-01 00:06:17.312,-40,1088,227,-36,907,484,67,742,-223,0
1970-01-01 00:06:17.328,-20,1274,198,-18,1000,373,97,952,-194,0
1970-01-01 00:06:17.343,111,1088,356,245,1083,525,233,1152,-145,0
1970-01-01 00:06:17.359,70,1009,376,118,990,535,349,1038,-9,0
1970-01-01 00:06:17.375,171,970,386,-27,861,383,378,876,19,0
1970-01-01 00:06:17.390,151,892,376,-254,787,545,233,761,-19,0
1970-01-01 00:06:17.406,50,1009,415,-300,898,525,466,638,-310,0
1970-01-01 00:06:17.421,30,970,435,-281,962,474,281,752,-135,0
1970-01-01 00:06:17.437,121,970,415,-236,935,313,135,752,-116,0
1970-01-01 00:06:17.453,151,980,346,-154,842,353,-9,942,-145,0
1970-01-01 00:06:17.468,181,980,316,-63,824,303,87,800,-38,0
1970-01-01 00:06:17.484,242,1009,237,36,898,262,-29,952,-106,0
1970-01-01 00:06:17.500,171,1019,287,81,935,282,-9,971,-67,0
1970-01-01 00:06:17.515,242,1019,267,72,935,262,-9,990,-48,0
1970-01-01 00:06:17.531,262,1049,287,54,916,333,0,980,-48,0
1970-01-01 00:06:17.546,262,1078,287,36,925,272,9,961,-58,0
1970-01-01 00:06:17.562,222,1098,267,18,935,262,-67,990,-97,0
1970-01-01 00:06:17.578,181,1205,198,-118,1055,191,-58,952,-106,0
1970-01-01 00:06:17.593,141,1235,198,-263,1101,121,-38,980,-97,0
1970-01-01 00:06:17.609,60,1264,188,-372,1101,60,-19,1000,-67,0
1970-01-01 00:06:17.625,10,1264,168,-472,1092,30,0,1047,-67,0
1970-01-01 00:06:17.640,-10,1294,158,-518,1101,10,-38,1009,-19,0
1970-01-01 00:06:17.656,-30,1303,297,-518,1129,-80,-97,1009,-77,0
1970-01-01 00:06:17.671,-10,1362,376,-418,1222,-252,-19,1076,-145,0
1970-01-01 00:06:17.687,-141,1519,316,-463,1259,-101,349,1228,-310,0
1970-01-01 00:06:17.703,-494,1921,603,-918,1620,-202,621,1428,-728,0
1970-01-01 00:06:17.718,-585,2205,653,-1181,1518,-333,427,1161,-242,0
1970-01-01 00:06:17.734,-767,2107,623,-1072,1203,-20,291,923,-213,0
1970-01-01 00:06:17.750,181,1872,524,-663,1037,141,67,695,-48,0
1970-01-01 00:06:17.765,202,2117,762,-518,1027,666,320,685,-184,0
1970-01-01 00:06:17.781,-404,1656,584,-354,1583,818,398,847,-213,0
1970-01-01 00:06:17.796,-151,1441,168,181,1870,515,475,1285,-310,0
1970-01-01 00:06:17.812,-70,1166,554,318,1851,272,398,1685,-271,0
1970-01-01 00:06:17.828,-70,1166,554,236,1601,343,436,1533,-271,0
1970-01-01 00:06:17.843,151,313,544,309,1462,393,388,1019,-281,0
1970-01-01 00:06:17.859,-252,362,712,363,1407,515,378,1066,-271,0
1970-01-01 00:06:17.875,-1050,441,207,100,1342,454,262,1000,-155,0
1970-01-01 00:06:17.890,-868,450,-9,63,1259,292,135,942,-174,0
1970-01-01 00:06:17.906,-373,401,138,418,1194,212,38,961,-165,0
1970-01-01 00:06:17.921,-60,372,297,545,1055,272,-38,1000,-242,0
1970-01-01 00:06:17.937,-181,450,316,454,824,313,-67,980,-252,0
1970-01-01 00:06:17.953,-202,558,138,536,787,343,-19,857,-145,0
1970-01-01 00:06:17.968,-70,676,207,536,787,343,-19,866,-203,0
1970-01-01 00:06:17.984,515,1009,-336,490,472,232,38,800,-155,0
1970-01-01 00:06:18.000,575,794,306,490,472,232,87,733,-174,0
1970-01-01 00:06:18.015,-363,960,504,663,398,262,87,733,-174,0
1970-01-01 00:06:18.031,181,1382,19,536,518,191,-97,800,-165,0
1970-01-01 00:06:18.046,444,1539,277,590,203,161,864,580,67,0
1970-01-01 00:06:18.062,323,1666,594,518,231,-20,-776,542,-213,0
1970-01-01 00:06:18.078,323,1666,594,300,342,-40,-213,876,-378,0
1970-01-01 00:06:18.093,707,2107,574,-36,398,-30,-368,819,-252,0
1970-01-01 00:06:18.109,1343,2323,594,-681,842,151,233,838,-475,0
1970-01-01 00:06:18.125,2111,2343,237,-1363,1666,-434,-77,990,-330,0
1970-01-01 00:06:18.140,1858,1823,247,-1363,1666,-434,29,1238,-252,0
1970-01-01 00:06:18.156,2636,1666,326,-1518,2250,-616,145,1390,-77,0
1970-01-01 00:06:18.171,3151,1225,277,-318,1379,323,135,1200,97,0
1970-01-01 00:06:18.187,2313,1333,-168,63,629,242,291,1419,-398,0
1970-01-01 00:06:18.203,919,2000,-584,545,935,-484,650,1695,-621,0
1970-01-01 00:06:18.218,-4797,1225,1326,227,1490,-222,466,1342,-116,0
1970-01-01 00:06:18.234,1363,1107,-138,-763,1231,181,281,876,-281,0
1970-01-01 00:06:18.250,-30,1225,217,-663,1231,262,378,885,-359,0
1970-01-01 00:06:18.265,515,1098,633,172,1203,353,349,885,-300,0
1970-01-01 00:06:18.281,434,1127,841,145,851,838,378,990,-135,0
1970-01-01 00:06:18.296,0,1225,237,-27,787,252,417,971,-38,0
1970-01-01 00:06:18.312,171,960,306,9,657,383,398,800,-87,0
1970-01-01 00:06:18.328,60,1019,237,-63,759,454,330,819,-155,0
1970-01-01 00:06:18.343,-90,960,297,-100,944,414,281,819,-223,0
1970-01-01 00:06:18.359,-90,1088,297,-81,1027,373,213,809,-262,0
1970-01-01 00:06:18.375,10,1137,306,27,981,373,174,885,-262,0
1970-01-01 00:06:18.390,70,1068,356,163,925,424,233,961,-233,0
1970-01-01 00:06:18.406,191,1009,376,181,916,444,242,980,-126,0
1970-01-01 00:06:18.421,303,1019,326,36,879,414,349,923,-77,0
1970-01-01 00:06:18.437,40,1009,415,-100,898,454,417,828,-9,0
1970-01-01 00:06:18.453,50,1039,445,-163,907,444,417,809,-87,0
1970-01-01 00:06:18.468,-10,921,435,-290,981,424,388,819,-135,0
1970-01-01 00:06:18.484,242,980,396,-209,935,343,310,828,-135,0
1970-01-01 00:06:18.500,10,941,475,-181,879,333,203,847,-165,0
1970-01-01 00:06:18.515,90,990,386,-90,842,323,116,828,-135,0
1970-01-01 00:06:18.531,161,960,336,-63,879,272,77,857,-87,0
1970-01-01 00:06:18.546,171,960,297,-9,888,282,58,895,-106,0
1970-01-01 00:06:18.562,161,1000,287,-27,907,303,38,914,-87,0
1970-01-01 00:06:18.578,202,1009,287,-45,944,272,67,914,-106,0
1970-01-01 00:06:18.593,202,1068,247,-54,953,272,58,942,-48,0
1970-01-01 00:06:18.609,191,1068,237,-63,953,212,9,971,-77,0
1970-01-01 00:06:18.625,171,1107,247,-109,1018,181,0,1000,-106,0
1970-01-01 00:06:18.640,171,1176,247,-181,1092,121,-19,1000,-135,0
1970-01-01 00:06:18.656,151,1245,237,-272,1092,121,29,1009,-87,0
1970-01-01 00:06:18.671,101,1245,207,-363,1074,40,19,1028,-126,0
1970-01-01 00:06:18.687,30,1254,168,-418,1083,-101,-48,1057,-106,0
1970-01-01 00:06:18.703,10,1264,198,-463,1111,-191,-106,961,-87,0
1970-01-01 00:06:18.718,-30,1333,356,-481,1222,-383,-29,952,-97,0
1970-01-01 00:06:18.734,-90,1470,306,-609,1342,-282,252,1171,-242,0
1970-01-01 00:06:18.750,-414,1862,405,-1009,1629,-232,621,1466,-679,0
1970-01-01 00:06:18.765,-717,2284,544,-1163,1444,-272,533,1266,-339,0
1970-01-01 00:06:18.781,-787,2186,594,-1018,1212,191,300,1000,-213,0
1970-01-01 00:06:18.796,-30,1931,653,-763,972,333,67,809,-135,0
1970-01-01 00:06:18.812,151,2147,891,-645,1361,808,223,780,-203,0
1970-01-01 00:06:18.828,-474,1627,1000,-181,1694,595,233,923,-271,0
1970-01-01 00:06:18.843,-383,1274,623,190,1814,585,320,1257,-271,0
1970-01-01 00:06:18.859,-343,1098,336,290,1787,535,320,1600,-378,0
1970-01-01 00:06:18.875,-343,1098,336,236,1435,363,339,1466,-271,0
1970-01-01 00:06:18.890,232,558,306,118,1435,363,339,1085,-252,0
1970-01-01 00:06:18.906,787,588,653,109,1416,454,320,1019,-252,0
1970-01-01 00:06:18.921,-969,411,495,163,1361,393,320,1019,-252,0
1970-01-01 00:06:18.937,-1050,441,217,281,1185,424,262,904,-165,0
1970-01-01 00:06:18.953,-767,480,89,418,1138,252,87,914,-165,0
1970-01-01 00:06:18.968,-191,382,188,418,879,262,38,866,-174,0
1970-01-01 00:06:18.984,-191,382,188,490,824,303,-67,971,-194,0
1970-01-01 00:06:19.000,-80,401,356,509,703,313,-87,952,-184,0
1970-01-01 00:06:19.015,-212,568,168,518,583,191,-126,971,-165,0
1970-01-01 00:06:19.031,-121,725,128,527,453,171,-58,866,-116,0
1970-01-01 00:06:19.046,-30,725,198,527,453,171,48,819,-155,0
1970-01-01 00:06:19.062,-30,725,198,536,361,292,58,809,-155,0
1970-01-01 00:06:19.078,-40,931,297,609,277,171,-67,780,-194,0
1970-01-01 00:06:19.093,111,1107,217,609,203,111,1048,685,-77,0
1970-01-01 00:06:19.109,222,1303,297,527,379,20,-213,638,-281,0
1970-01-01 00:06:19.125,393,1568,435,300,481,-141,-213,638,-281,0
1970-01-01 00:06:19.140,393,1568,435,-27,425,0,-1000,1276,-388,0
1970-01-01 00:06:19.156,393,1745,475,-454,629,-80,-1000,1276,-388,0
1970-01-01 00:06:19.171,767,2156,495,-1127,1407,-595,233,961,-281,0
1970-01-01 00:06:19.187,1111,2352,455,-2536,2250,-676,563,1247,-116,0
1970-01-01 00:06:19.203,1717,2460,-59,-500,1564,101,-77,1428,87,0
1970-01-01 00:06:19.218,2080,2029,287,309,481,535,155,1104,-9,0
1970-01-01 00:06:19.234,3070,1519,386,927,527,-333,368,1419,-669,0
1970-01-01 00:06:19.250,3666,1186,178,1327,1722,-545,475,1657,-203,0
1970-01-01 00:06:19.265,737,1813,-128,-790,1277,363,563,1247,-184,0
1970-01-01 00:06:19.281,-5000,1323,1544,-1600,1574,313,533,942,-242,0
1970-01-01 00:06:19.296,2505,1245,-485,-127,1425,222,563,914,-213,0
1970-01-01 00:06:19.312,-404,1549,386,309,898,777,572,809,-194,0
1970-01-01 00:06:19.328,-141,1313,237,263,777,494,601,961,-126,0
1970-01-01 00:06:19.343,656,1235,643,154,583,373,514,838,-106,0
1970-01-01 00:06:19.359,696,1156,534,154,611,707,281,819,-203,0
1970-01-01 00:06:19.375,0,1215,336,36,861,595,106,761,-281,0
1970-01-01 00:06:19.390,252,990,366,54,1000,505,97,742,-281,0
1970-01-01 00:06:19.406,80,862,405,209,1074,444,145,933,-223,0
1970-01-01 00:06:19.421,30,970,356,181,1037,444,233,1114,-135,0
1970-01-01 00:06:19.437,40,1137,237,109,953,393,320,1076,19,0
1970-01-01 00:06:19.453,131,1205,178,-63,861,404,388,885,77,0
1970-01-01 00:06:19.468,60,1098,316,-136,907,393,407,780,-19,0
1970-01-01 00:06:19.484,101,931,316,-236,962,393,378,733,-126,0
1970-01-01 00:06:19.500,131,1009,386,-236,925,323,330,733,-184,0
1970-01-01 00:06:19.515,40,990,415,-281,888,242,213,800,-165,0
1970-01-01 00:06:19.531,30,931,445,-272,879,222,165,809,-97,0
1970-01-01 00:06:19.546,-20,990,465,-218,879,161,58,847,-77,0
1970-01-01 00:06:19.562,90,941,386,-154,935,131,29,885,-48,0
1970-01-01 00:06:19.578,20,960,346,-90,953,161,29,933,-58,0
1970-01-01 00:06:19.593,90,1009,277,-81,953,242,58,961,-58,0
1970-01-01 00:06:19.609,111,1000,277,-54,907,242,58,990,-58,0
1970-01-01 00:06:19.625,131,1049,277,0,935,242,9,971,-77,0
1970-01-01 00:06:19.640,212,1049,267,-27,990,232,-77,961,-106,0
1970-01-01 00:06:19.656,222,1098,257,-90,1046,212,-77,990,-126,0
1970-01-01 00:06:19.671,212,1166,247,-281,1101,121,-67,1057,-116,0
1970-01-01 00:06:19.687,151,1215,198,-400,1092,0,-67,1085,-97,0
1970-01-01 00:06:19.703,70,1254,168,-481,1129,-80,-135,1057,-48,0
1970-01-01 00:06:19.718,30,1284,128,-536,1138,-232,-155,1009,-67,0
1970-01-01 00:06:19.734,-80,1313,207,-590,1250,-393,-58,961,-29,0
1970-01-01 00:06:19.750,-121,1411,287,-754,1407,-323,233,1238,-213,0
1970-01-01 00:06:19.765,-121,1411,287,-1109,1620,-282,563,1390,-601,0
1970-01-01 00:06:19.781,-585,2274,524,-1136,1435,-121,475,1219,-339,0
1970-01-01 00:06:19.796,-585,2274,524,-900,1138,292,242,1000,-300,0
1970-01-01 00:06:19.812,-818,2264,633,-700,861,424,87,780,-203,0
1970-01-01 00:06:19.828,-777,1941,643,-645,1407,868,184,695,-213,0
1970-01-01 00:06:19.843,535,1960,821,-190,1787,767,262,847,-233,0
1970-01-01 00:06:19.859,-222,1931,940,245,1768,636,310,1228,-262,0
1970-01-01 00:06:19.875,-242,1156,940,172,1694,454,252,1714,-281,0
1970-01-01 00:06:19.890,-454,1176,346,254,1398,404,252,1428,-19,0
1970-01-01 00:06:19.906,-171,921,277,300,1407,393,262,1228,-223,0
1970-01-01 00:06:19.921,565,264,485,218,1379,555,203,1000,-213,0
1970-01-01 00:06:19.937,-70,441,831,145,1287,323,135,1028,-233,0
1970-01-01 00:06:19.953,-686,333,376,172,1074,363,29,990,-155,0
1970-01-01 00:06:19.968,-1121,343,148,300,1083,212,38,885,-155,0
1970-01-01 00:06:19.984,-545,401,99,418,898,202,-77,933,-165,0
1970-01-01 00:06:20.000,-101,352,326,509,842,272,9,904,-174,0
1970-01-01 00:06:20.015,-70,460,415,509,842,272,-29,942,-194,0
1970-01-01 00:06:20.031,-212,676,108,463,675,323,19,838,-165,0
1970-01-01 00:06:20.046,80,705,118,472,638,202,67,809,-155,0
1970-01-01 00:06:20.062,-70,745,356,563,398,202,97,723,-106,0
1970-01-01 00:06:20.078,-50,970,316,563,398,202,97,723,-106,0
1970-01-01 00:06:20.093,272,1196,287,645,296,222,116,657,-116,0
1970-01-01 00:06:20.109,343,1372,396,618,268,90,29,666,-165,0
1970-01-01 00:06:20.125,525,1578,514,581,305,-60,29,666,-165,0
1970-01-01 00:06:20.140,676,1843,633,300,490,-90,174,685,-291,0
1970-01-01 00:06:20.156,1101,2117,683,-90,509,-101,29,819,-349,0
1970-01-01 00:06:20.171,1797,2352,277,-445,648,212,87,780,-407,0
1970-01-01 00:06:20.187,1939,1990,178,-863,1370,-171,58,933,-300,0
1970-01-01 00:06:20.203,2060,1735,198,-1681,1870,-696,19,1238,-223,0
1970-01-01 00:06:20.218,2979,1421,198,-890,1537,-141,48,1276,29,0
1970-01-01 00:06:20.234,2747,1225,-79,-9,796,10,388,1590,-446,0
1970-01-01 00:06:20.250,1414,2186,-1257,600,1120,-484,563,1714,-174,0
1970-01-01 00:06:20.265,-3323,1617,564,336,1629,-303,466,1076,-145,0
1970-01-01 00:06:20.281,414,1225,-198,-700,1101,232,466,800,-349,0
1970-01-01 00:06:20.296,535,1735,128,-663,1157,90,524,923,-466,0
1970-01-01 00:06:20.312,-10,1088,198,9,1425,333,582,1114,-242,0
1970-01-01 00:06:20.328,666,1029,1029,81,1157,1101,514,1038,-38,0
1970-01-01 00:06:20.343,585,1892,584,18,796,282,466,761,-97,0
1970-01-01 00:06:20.359,181,1068,217,290,509,393,466,761,-97,0
1970-01-01 00:06:20.375,212,813,267,163,583,424,330,695,-203,0
1970-01-01 00:06:20.390,30,911,316,54,824,484,194,723,-262,0
1970-01-01 00:06:20.406,-111,852,366,27,1018,515,155,780,-252,0
1970-01-01 00:06:20.421,-40,1088,306,90,1064,484,145,838,-262,0
1970-01-01 00:06:20.437,30,1205,287,181,1009,414,233,1019,-213,0
1970-01-01 00:06:20.453,131,1088,267,118,944,393,310,1038,-77,0
1970-01-01 00:06:20.468,50,1078,356,-27,907,363,398,914,29,0
1970-01-01 00:06:20.484,121,1009,366,-172,925,444,436,790,38,0
1970-01-01 00:06:20.500,0,1009,465,-236,916,464,368,761,-9,0
1970-01-01 00:06:20.515,-20,941,495,-245,925,383,359,771,-116,0
1970-01-01 00:06:20.531,-20,941,495,-245,870,343,252,800,-145,0
1970-01-01 00:06:20.546,-40,921,465,-218,907,252,145,809,-87,0
1970-01-01 00:06:20.562,90,960,336,-109,907,202,58,885,-116,0
1970-01-01 00:06:20.578,111,1029,247,-63,935,181,19,923,-77,0
1970-01-01 00:06:20.593,131,970,277,-36,925,171,-19,961,-77,0
1970-01-01 00:06:20.609,131,970,277,-63,962,202,29,952,-67,0
1970-01-01 00:06:20.625,191,1049,277,-90,925,292,38,980,-58,0
1970-01-01 00:06:20.640,232,1068,316,-72,944,262,0,990,-106,0
1970-01-01 00:06:20.656,222,1107,217,-45,972,212,-67,980,-126,0
1970-01-01 00:06:20.671,161,1166,138,-100,1037,171,-58,952,-116,0
1970-01-01 00:06:20.687,161,1166,138,-254,1092,131,-48,1019,-116,0
1970-01-01 00:06:20.703,90,1245,99,-363,1083,10,-48,1019,-58,0
1970-01-01 00:06:20.718,50,1254,89,-454,1046,-50,-48,1019,-58,0
1970-01-01 00:06:20.734,-30,1235,148,-518,1111,-90,-135,1019,-87,0
1970-01-01 00:06:20.750,-40,1303,297,-536,1148,-181,-116,904,-87,0
1970-01-01 00:06:20.765,-151,1509,316,-754,1351,-202,126,1142,-233,0
1970-01-01 00:06:20.781,-363,1803,465,-1009,1537,-383,398,1390,-543,0
1970-01-01 00:06:20.796,-464,2147,584,-1009,1537,-383,368,1257,-388,0
1970-01-01 00:06:20.812,-797,2284,712,-1172,1453,-242,242,1038,-223,0
1970-01-01 00:06:20.828,-454,1931,653,-954,1240,80,145,895,-194,0
1970-01-01 00:06:20.843,797,1921,623,-627,1046,363,213,761,-203,0
1970-01-01 00:06:20.859,-232,1901,831,-509,1129,737,330,780,-203,0
1970-01-01 00:06:20.875,-303,1098,673,-263,1555,696,407,1000,-233,0
1970-01-01 00:06:20.890,-353,1225,168,236,1703,454,398,1371,-300,0
1970-01-01 00:06:20.906,-20,833,425,245,1694,363,359,1476,-233,0
1970-01-01 00:06:20.921,90,313,386,200,1509,434,427,1380,-300,0
1970-01-01 00:06:20.937,-191,441,702,236,1370,343,291,1057,-203,0
1970-01-01 00:06:20.953,-696,362,346,318,1398,575,271,1057,-223,0
1970-01-01 00:06:20.968,-959,401,178,0,1324,535,126,1066,-252,0
1970-01-01 00:06:20.984,-535,450,158,-54,1231,454,19,971,-145,0
1970-01-01 00:06:21.000,30,303,366,300,1240,303,-67,1047,-194,0
1970-01-01 00:06:21.015,-30,470,524,490,1120,222,-48,971,-223,0
1970-01-01 00:06:21.031,-181,637,277,445,925,262,-19,1009,-203,0
1970-01-01 00:06:21.046,10,715,257,490,833,323,29,942,-165,0
1970-01-01 00:06:21.062,121,764,356,490,685,353,58,876,-184,0
1970-01-01 00:06:21.078,121,764,356,545,620,222,67,780,-116,0
1970-01-01 00:06:21.093,10,970,346,590,500,161,38,685,-67,0
1970-01-01 00:06:21.109,60,1137,306,663,361,101,48,638,-87,0
1970-01-01 00:06:21.125,303,1343,465,663,240,10,262,676,-184,0
1970-01-01 00:06:21.140,373,1578,613,590,250,-20,-388,514,-19,0
1970-01-01 00:06:21.156,606,1931,693,400,351,-212,67,647,-145,0
1970-01-01 00:06:21.171,1090,2186,683,81,370,191,252,771,-514,0
1970-01-01 00:06:21.187,1090,2186,683,-390,509,0,77,771,-349,0
1970-01-01 00:06:21.203,1787,2401,287,-836,953,252,97,1114,-252,0
1970-01-01 00:06:21.218,2141,2117,-59,-1736,1361,-131,29,1276,9,0
1970-01-01 00:06:21.234,2333,1813,9,-1254,2055,-595,-38,1323,174,0
1970-01-01 00:06:21.250,3171,1274,198,-163,907,343,165,1419,-126,0
1970-01-01 00:06:21.265,3171,1274,198,409,824,-353,582,1971,-640,0
1970-01-01 00:06:21.281,2686,1127,-207,490,1879,-565,592,1542,-77,0
1970-01-01 00:06:21.296,1010,1754,-683,-509,1240,212,388,771,-165,0
1970-01-01 00:06:21.312,-4424,1627,663,-800,953,494,427,704,-475,0
1970-01-01 00:06:21.328,-4424,1627,663,-100,1111,0,524,819,-456,0
1970-01-01 00:06:21.343,1171,1411,-297,163,1101,1252,466,1104,-213,0
1970-01-01 00:06:21.359,60,1627,217,-27,1037,181,495,923,-19,0
1970-01-01 00:06:21.375,-30,901,277,318,731,303,495,923,-19,0
1970-01-01 00:06:21.390,1393,617,1752,309,666,363,320,923,-145,0
1970-01-01 00:06:21.406,-545,2392,-346,154,851,414,271,866,-281,0
1970-01-01 00:06:21.421,444,1137,118,109,953,464,213,819,-271,0
1970-01-01 00:06:21.437,212,1019,247,181,990,484,213,819,-271,0
1970-01-01 00:06:21.453,-70,882,247,290,1000,464,271,923,-233,0
1970-01-01 00:06:21.468,-131,921,336,136,916,484,349,1057,-155,0
1970-01-01 00:06:21.484,70,1166,297,-45,898,464,417,838,-38,0
1970-01-01 00:06:21.500,101,1147,336,-263,842,515,417,838,-38,0
1970-01-01 00:06:21.515,404,1147,247,-345,944,515,-1058,1038,174,0
1970-01-01 00:06:21.531,70,921,435,-336,944,323,398,1161,757,0
1970-01-01 00:06:21.546,10,931,514,-309,870,343,2213,-342,-19,0
1970-01-01 00:06:21.562,-70,931,504,-190,888,303,922,409,-941,0
1970-01-01 00:06:21.578,-20,921,455,-81,907,272,-1815,1123,1980,0
1970-01-01 00:06:21.593,-40,950,445,0,925,242,-97,838,-223,0
1970-01-01 00:06:21.609,111,980,396,36,870,202,456,876,29,0
1970-01-01 00:06:21.625,121,990,257,-45,935,272,-19,1123,-38,0
1970-01-01 00:06:21.640,181,980,267,-45,953,292,-398,942,-19,0
1970-01-01 00:06:21.656,131,1000,287,0,944,262,155,1057,-135,0
1970-01-01 00:06:21.671,232,1019,287,9,935,262,-145,990,-97,0
1970-01-01 00:06:21.687,191,1058,336,-90,990,222,-58,923,-116,0
1970-01-01 00:06:21.703,242,1068,306,-272,1101,171,-97,952,-116,0
1970-01-01 00:06:21.718,232,1107,247,-381,1101,80,-19,1009,-126,0
1970-01-01 00:06:21.734,191,1156,207,-463,1055,10,-29,1066,-29,0
1970-01-01 00:06:21.750,121,1225,168,-509,1074,-70,-58,1038,-97,0
1970-01-01 00:06:21.765,60,1235,178,-509,1074,-70,-87,971,-77,0
1970-01-01 00:06:21.781,40,1225,158,-490,1111,-171,-48,961,-126,0
1970-01-01 00:06:21.796,-10,1215,188,-454,1175,-131,203,1190,-320,0
1970-01-01 00:06:21.812,-50,1450,267,-709,1453,-222,388,1314,-563,0
1970-01-01 00:06:21.828,-232,1686,425,-890,1537,-434,349,1209,-310,0
1970-01-01 00:06:21.843,-333,1960,485,-1027,1416,-323,310,1104,-194,0
1970-01-01 00:06:21.859,-555,2294,554,-809,1212,70,252,904,-174,0
1970-01-01 00:06:21.875,-646,2068,603,-581,1000,232,281,866,-184,0
1970-01-01 00:06:21.890,40,1931,574,-463,1240,666,417,876,-223,0
1970-01-01 00:06:21.906,202,2039,702,-72,1564,676,446,952,-281,0
1970-01-01 00:06:21.921,-454,1382,643,309,1722,424,436,1266,-291,0
1970-01-01 00:06:21.937,-505,1303,108,281,1666,303,359,1447,-330,0
1970-01-01 00:06:21.953,-181,1098,336,181,1388,333,349,1238,-262,0
1970-01-01 00:06:21.968,424,303,297,209,1305,303,291,1028,-223,0
1970-01-01 00:06:21.984,121,294,732,272,1305,626,223,1076,-252,0
1970-01-01 00:06:22.000,-898,372,544,145,1296,494,77,1009,-213,0
1970-01-01 00:06:22.015,-1141,411,198,0,1166,414,-19,961,-145,0
1970-01-01 00:06:22.031,-595,460,178,263,1129,252,-19,942,-262,0
1970-01-01 00:06:22.046,-60,382,326,372,1009,252,-38,933,-262,0
1970-01-01 00:06:22.062,60,450,534,372,833,393,-29,952,-233,0
1970-01-01 00:06:22.078,-252,627,297,490,722,353,58,914,-203,0
1970-01-01 00:06:22.093,60,735,227,463,638,393,38,809,-174,0
1970-01-01 00:06:22.109,60,754,405,518,564,272,77,800,-145,0
1970-01-01 00:06:22.125,20,931,415,545,435,252,106,752,-106,0
1970-01-01 00:06:22.140,20,931,415,609,314,121,116,647,-116,0
1970-01-01 00:06:22.156,131,1196,366,572,268,-40,737,619,-271,0
1970-01-01 00:06:22.171,222,1401,415,545,518,-232,-174,628,87,0
1970-01-01 00:06:22.187,434,1598,524,227,555,-313,-58,438,-388,0
1970-01-01 00:06:22.203,868,2147,722,-300,537,-141,174,780,-582,0
1970-01-01 00:06:22.218,1494,2137,673,-745,546,212,-844,876,-572,0
1970-01-01 00:06:22.234,2313,2215,-99,-863,1074,-10,-669,1066,-728,0
1970-01-01 00:06:22.250,2151,1892,-29,-1536,1416,-121,-1339,1447,77,0
1970-01-01 00:06:22.265,2767,1490,158,-881,1824,-424,194,1447,174,0
1970-01-01 00:06:22.281,2828,1009,-49,-9,777,363,281,1371,67,0
1970-01-01 00:06:22.296,1888,1245,-544,609,425,-212,-29,1609,-533,0
1970-01-01 00:06:22.312,-484,1568,-198,918,1537,-767,427,1733,-252,0
1970-01-01 00:06:22.328,-4939,1382,821,-400,1546,-30,514,990,-145,0
1970-01-01 00:06:22.343,2313,1460,-475,-1263,1305,404,495,961,-427,0
1970-01-01 00:06:22.359,-393,1480,69,-409,1648,-111,708,1123,-533,0
1970-01-01 00:06:22.375,606,941,792,236,1370,1191,708,1123,-533,0
1970-01-01 00:06:22.390,1676,1862,1019,290,824,434,631,1133,-165,0
1970-01-01 00:06:22.406,-303,1098,227,627,250,303,436,600,-194,0
1970-01-01 00:06:22.421,454,696,287,227,453,383,436,600,-194,0
1970-01-01 00:06:22.437,-30,892,396,-172,814,494,291,657,-262,0
1970-01-01 00:06:22.453,-101,803,445,-263,1101,464,213,761,-271,0
1970-01-01 00:06:22.468,-90,1009,386,-81,1129,434,165,790,-271,0
1970-01-01 00:06:22.484,-10,1235,267,136,1009,444,174,809,-242,0
1970-01-01 00:06:22.500,70,1127,297,136,861,424,223,1028,-213,0
1970-01-01 00:06:22.515,141,990,306,-9,787,393,320,942,-106,0
1970-01-01 00:06:22.531,80,931,455,-209,842,454,349,819,19,0
1970-01-01 00:06:22.546,80,931,455,-354,888,484,388,828,0,0
1970-01-01 00:06:22.562,-30,970,475,-418,944,363,368,780,-29,0
1970-01-01 00:06:22.578,30,980,396,-400,925,333,300,790,-126,0
1970-01-01 00:06:22.593,-40,980,356,-400,925,333,213,847,-116,0
1970-01-01 00:06:22.609,121,1009,267,-100,916,232,97,895,-87,0
1970-01-01 00:06:22.625,181,1039,207,-100,916,232,-19,961,-116,0
1970-01-01 00:06:22.640,181,1039,207,-9,962,171,-77,942,-87,0
1970-01-01 00:06:22.656,171,1009,227,63,935,171,-77,990,-87,0
1970-01-01 00:06:22.671,202,1019,267,54,916,262,-38,1019,-77,0
1970-01-01 00:06:22.687,262,1058,326,27,925,303,9,1000,-38,0
1970-01-01 00:06:22.703,262,1068,326,18,935,282,-9,1009,-58,0
1970-01-01 00:06:22.718,272,1078,316,36,925,303,-19,961,-77,0
1970-01-01 00:06:22.734,181,1147,227,-18,990,242,-29,933,-87,0
